,tweet_id,sentiment,author,content
27868,1695962364,surprise,MamatoRylie,@jesaryan I'm right there with you girl
25193,1695028509,surprise,iheartuga119,"@nkangel74 wow, Germany, that would be fun! If I could just meet them, just once, I would be good."
8646,1962241339,surprise,Da187SUSPECT,Cops tell #Tori's Dad they may never find her remains  http://lfpress.ca/newsstand
25170,1695027391,surprise,clueless_bimbo,"@death_by_spork haha I like it anyway, although i miss the spork in the pic... where did it go?"
25058,1695001402,surprise,JadeNewton,"@foxykaty haha, its cos one of your 'tweets' was smile smile smile, so i quoted the boys in reply"
23793,1694687789,surprise,Banana_Split,@mmmj You're watching Firepro0f?
37183,1753449300,surprise,N8d0gg7,@HeatherAnnP Yayyy
18209,1965913049,surprise,mcentellas,stopped for coffee at Maryland rest area; so did at least five entire middle schools; just my luck
24050,1694747321,surprise,raymundopelayo,@xojennielynn or @lauren_ohh i think one of you should give a ride! please?
29014,1751069227,surprise,moldol14,home in carlsbad with the whole family for mother's day!
23784,1694687308,surprise,Juemcmusic,@laubow_ I did ! That was amaziiiing    I was able to see the whole stage and to dance and sing etc ! That was really great
37502,1753499237,surprise,ShinsPearl,@anjelfich yay! You're on twitter!
22323,1694402001,surprise,danielhj88,"is now following Chester Bennington, awesome!"
31540,1751986435,surprise,MissSididdy,"@MarijuanaDeals I have the best bestfriend in the whole world .. My Mother's Day present = ambien, klonopin and a quarter! woohoo!  smh..."
30067,1751464907,surprise,autumnfaery,"says good morning everyone! Once again, a happy mother's day to all the mothers out there!  I hope you all h... http://plurk.com/p/stq3f"
24445,1694836167,surprise,jonbergan,"@NHBS We don't really offer that service as we're web/graphic designers and not desktop publishers. So, I thought maybe you could help?"
16790,1965448093,surprise,kristaforby17,nothing.. just looking for me a car. im haven no luck at all!
3788,1958123125,surprise,Maisy13,Job???????   Not so much.
11622,1963300489,surprise,JacquiD,"@julia72 weird, 'cause i synced mine this morning and got the new episode..."
33974,1752749979,surprise,JessicaTGolden,@ngffrussell Awesome.  I'm down in Ocean Beach (if you know where that is.) By the way. &quot;YourBiggestFan&quot; I'm a re-al big fan of you-rs.
7704,1961865808,surprise,christinaaaaa,@cassendraaa YES QUITE HOT WHAT. and ya la gays are the in thing.
37166,1753435571,surprise,ggaby1014,just got back from seeing Star Strek
36482,1753313214,surprise,carekoba,surprisingly liked Star Trek (contrary to the theory that star wars fans are anti trekkies)
18964,1966122021,surprise,jamiedbaby,@FattKiddBep i made a vid for you proving my skiLLs that you denied but my step dad said he'd disown me if i posted it ~   sowey
20920,1694128549,surprise,kai_2412,"chaof anh. chaof cacs chij cacs mowj cacs thims.di`.hoj hangf thaan thik gaanf xa thoong gia cuoois phoosm,hic! gio moi nhan ra ko co VK"
36457,1753312151,surprise,nineight,I somehow miss you.
3553,1958073636,surprise,trouble182,i don't understand the whole follow friday thing?
12056,1963452062,surprise,Miekxx,oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  Damn
28362,1696177162,surprise,DonyaMaries,@ejhildreth  I like it!
31750,1752053135,surprise,kirikitten,"Gonna WoW for a bit. Later, Twitter &lt;3"
16393,1965326794,surprise,skhensley,@PassionMD I could see your quote but not vote for it??
33551,1752645095,surprise,Oracl,"@veganza Been there, done that!!  Ew!!"
39847,1753886218,surprise,MarisaRibeiro,Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!
23947,1694726848,surprise,russiananhero,Star Warz day? Really..that is a hot topic? Man..oh man.. I'm just waiting for Star Trek!
9815,1962719777,surprise,WeSaySummer,@bryceavary So no video blogs anymore?
29621,1751288387,surprise,suzanneee,it's Mothers Day today
20494,1694052927,surprise,elove77,Had a gr8 Sunday relaxing enjoying the beautiful weather. Good nite
39141,1753773449,surprise,chriscpritchard,"Methinks it's time to read A Doll's House + Streetcar and get some quotes, and then PHYSICS!"
1329,1957277190,surprise,djsteeley,"Oops, they don't open until 9am"
6774,1961436638,surprise,saralee_twitt3r,slept for almost 11 hours straight and still tired ! better not be getting sick
19453,1966267431,surprise,twikletwikle,love to but  already got plan  going to queen mary !
3762,1958119561,surprise,eepitswill,Yay! Power = on! Phone = charged. It's hot
17476,1965672143,surprise,floydmay,Believe it or not I'm a super geek
6974,1961502146,surprise,sleepjunky,@kingstonpaul Damn! I wish I were going! Found out too late to get wranglers for my kids and @bobalert.  I miss #mountainjam every year!
11965,1963410427,surprise,Stylerep,I've been to Best Buy &amp; Target and still no Electrik Red album! I'm loosing hope..they've never even heard of the girls
11884,1963385024,surprise,TayCase,where is everyoneeeeeeeeee ?
32072,1752160410,surprise,JohnnyDeppNews,@tracydidit that was not Venessa that was me..
9657,1962663708,surprise,kaybre008,@brycecurtis  really?! Ur getting rid of it! That's sad
7540,1961753984,surprise,BeOWT,@kennyblak We wasnt invited to yall get togethers either! Then @tnlos and @josmoke was playin security and told us to be quiet!!
21907,1694328202,surprise,sakura_sakuharu,@thebleachworks http://twitpic.com/4f0l0 - So beautiful!! This lake is like a mirror!
15233,1964772125,surprise,jayaramk,@harora wtf wtf wtf dont share such videos at this time man
12901,1963755464,surprise,mrs_mcsupergirl,@FreyaLynn they can't be in their carriers anymore?
34613,1752918270,surprise,SteveKardynal,Eminem's new song &quot;Beautiful&quot; is amazing!. Listen to the MAGIC right NOW!!  http://www.myspace.com/steve005
26825,1695546329,surprise,acake2,Excited about having an empty apartment to ourselves for a little while
6295,1961219061,surprise,benfulghum,On the way back to dublin Omg didnt hit the bed until 530  so i am so sleepy   but once again on the road back to good ole  dublin :-p ...
3526,1958067040,surprise,kevin_choo,Getting stressed over a sortie tomorrow. And like I am really really stress..
36529,1753329149,surprise,stonermc,@dagadong  do you remember them all.... do not take that as a challenge to!
33827,1752723272,surprise,mccharm,"Wow, my phone was blowing up with tweets all day. Now that I'm home, it's a ghost town! Guess I'll do some chores in my apt. &amp; go to bed."
26192,1695312925,surprise,EarthToEmilee,"damn. me and sophie tweeted a lot yesterday. well, it seems like a lot to me anyway."
9148,1962436364,surprise,sarahsosincere,"@hank1914 Hey, that link didn't work for me"
27634,1695846713,surprise,estherhkwak,Somehow my alarm became an hour fast and I came to realize it as I was leaving the house.. It feels good having an early start
1435,1957303620,surprise,DRUMMERBOI9002,@DSTROYR @RockDaMullet awwww i have no internet right now....  -drummer boi
9877,1962733435,surprise,BadPC,"My guitar ain't herew yet?, feel like i lost a limb!."
29542,1751251791,surprise,gailanne12,"@aquabh i'm not sure what stracchino is, but it sounds good."
2017,1957454181,surprise,alliepawell,umm...why will it not let me change my background?! im twitter-challenged.
10318,1962876394,surprise,vanzii,"@Jonasbrothers It Was The Best Evar &amp; My First,, You Didnt Awnser Any Of My Questions  xoxo"
7566,1961762166,surprise,xshay,@peterloggins ... schedule says 10:30 class? I will be late for 10  #campjitterbug
30198,1751502422,surprise,jAyIzMeE,@DAWIIZME lmao!!! ummm duh gurl I need to buy me some more v-necks I like em!!!
22633,1694457972,surprise,lindabutterfly,http://tinyurl.com/67sk5r Follow my blog and I'll follow yours
12976,1963810183,surprise,jerkb0t,"&quot;The things, you say, your purple prose just gives you away&quot; what the hell is that even supposed to mean? Casino: where music goes to die"
27262,1695728281,surprise,joacb,@Essyxx Happy May Day and Star Wars Day
36373,1753293053,surprise,alicegoudman,thursday night was amazing taylor swift gave me one of her braclets
3445,1958049507,surprise,rhiebaby,if someone had've told me things would get this hard..i would never have done it
17597,1965719950,surprise,AyeBloodyRight,"@wowshaggy ooft what pub? I'm off 2moro, but I have a backlog of what people call work to finish. Doubt I'll do it"
9665,1962665728,surprise,ItsCariSnickas,"Hey Dont Feel So Good,cuz i got in a car accedent yesterday."
1850,1957412353,surprise,Royal_S_Ent,@jlynn242001 ur there when I'm not  lol
38656,1753694477,surprise,KayleighMcJonas,@gfalcone601  im sooo excited!!
7248,1961576248,surprise,miawoods2005,Sitting next to a man with a Kindle II...I don't know if I've ever been this jealous
18119,1965891466,surprise,xLiLShanx,@KDVCashville omg that was my twin sister's fav song
16210,1965272306,surprise,absbia777,@BefiBeez i just posted it like 5 mintues after you got off
4411,1960352040,surprise,Neesha0429,@asheleybg That's actually not too far from the truth
14671,1964598425,surprise,DrewDrew2009,wondering why my boyfriend hasnt called me for a week.. . i think the end is coming for is...
34928,1752985817,surprise,taraawalker,Had a great time singing karaoke with the fam...good times
3095,1957699183,surprise,xWindyMillerx,Rather jealous of my football club who have all gone to Portugal on tour today. They're even playing a Sporting Lisbon veterans side.
3203,1957727546,surprise,KKCappie,@ManaMoose I can't believe you went and got boba without me.
28032,1696042535,surprise,staceydouglas,Last day for MACYS friends &amp; family sale! Going shopping after we meet w/our mortgage broker.
15568,1964882642,surprise,volleyballbitch,@iamchinky13 are u ignoring me  gah!
17816,1965807977,surprise,Melissa808,@dkmashino couple days?! Sheeeeit. Wish I were there. Have something at Cafe Claude for me.
1776,1957394632,surprise,adamleedesign,@absolutelytrue  #nightshift I'm still working  luckily having fun with it. I can turn the music up when no one else is in the office. yay
35508,1753117527,surprise,jwhof,"@MarkMayhew True - to each his own  I would let my sis do what she wanted. Work or I'd help her. Up to her, really."
5791,1961049328,surprise,RubyAliceX,im not going to my dads tonight !!!!! and hes got a 12 foot pool  he has to tell me that hes got things when im not going TWAT !!
24445,1694836167,surprise,jonbergan,"@NHBS We don't really offer that service as we're web/graphic designers and not desktop publishers. So, I thought maybe you could help?"
24434,1694835761,surprise,juliaa_x,"talking to sam on msn, twitter is so 5 minutes ago"
14059,1964325574,surprise,travelin_gypsy,"@daisydelfina my location thing? Through ubertwitter...it has an option to include locations! Jon uses uber, but he has it off  lol"
39071,1753758743,surprise,hjmay22,meet the robbinsons! best movie ever
26083,1695281357,surprise,Monicarrrr,@rochellewiseman http://twitpic.com/4jguu - wow that is pretty  x
22100,1694365070,surprise,aarthycrazy,"@richa_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu..."
15733,1964970112,surprise,MsJerzi,Its coming out the socket  I feel like my phones hole is not a virgin. That's how loose it is... :'(
8943,1962374295,surprise,LiljerriDoodoo,why is it still raining?!  at least i have cute rainboots
34499,1752894703,surprise,PharoahB,@mrskutcher I agree... And child labour laws are so old and out dated.
37487,1753498704,surprise,Quimo,@BB517 Well I will send out an email and you all can pick your fave cake and ice cream flavor  and the &quot;cup&quot; part is belgian chocolate
34537,1752895982,surprise,JennyHollis,forgot she had a Twitter account.    Happy Mother's Day!
20853,1694125954,surprise,coondini,"@JenCarfagno Wow, you were here? Why didn't you tell me? J/k  That's cool though; I have yet to see one..."
21051,1694163432,surprise,AndrewHansen1,@markjoyner totally! I've been waitin for somethin new and thought provoking at mj.name
5727,1961034867,surprise,FindingKristy,"@zurplemoon  I'm sorry.....deep breaths, I started a program called panicaway...it has worked wonders."
20905,1694127829,surprise,wwjcpd,wow heather
19206,1966200442,surprise,charod,..dat dude look crazy w/ dat hair on his face lmao ..stop it!! ..the old wrestlers went to TNA  thanks Vince ..these dudes are clowns lol
37850,1753552089,surprise,terrywfchong85,@kyan_onefm on air celebrating? ur mum is there? Not working la. Starbucks alone. My mum is in hometown. So had a delay till next week
25570,1695136334,surprise,rahul3ds,Gotta TeraByte  of space to store movies
19678,1966322765,surprise,frankkvitta,@mofranco sorry mo. we thought that u have to work tomorrow  we go to the casino together too :?)
3073,1957693735,surprise,Mr_Teez,@LivLaughLove7 u didn't hit me up
28349,1696176787,surprise,SasaLoves,@goatfox yes i have read them many times.
17754,1965771019,surprise,conorravo,@XcourtneylisaX well i really cant belive that  xxx
36663,1753348995,surprise,kricket_rc234,"@alyssa905 Ooh, there you are, haha. Thanks, posted it!"
29300,1751176300,surprise,firetown,"@ElyssaD this is twistory... in the making. Yeah, I stole that one from you"
19072,1966166272,surprise,stargrl221,Trying to figure out this thing...it's not going well
15034,1964713679,surprise,anthunguyen09,so tired!
25061,1695001498,surprise,thatcoldmelody,@A12291994 you are lame  go make me breakfast!!
1505,1957322446,surprise,carrrrla,my cheeeks hurt so bad. what happened!?
35468,1753115909,surprise,scorpsista,"@jamie_oliver No Happy Mums day for the Mums, only the guys????"
32932,1752445248,surprise,csh1227,1 month 3 wks till the big day!   ~CSH
